  longitude       latitude       slip_rate       depth       slip_rate_error
  -122.532661       42.3506660       1.47838593       61.4309998       3.24938464    
  -122.545326       42.6749992       2.90735912       61.7146645       3.41516256    
  -125.070335       49.9440002       13.5363178       61.6666679       4.54166222    
  -124.872002       50.0520020       12.5740643       68.3333359       5.26120090    
  -124.949333       49.8520012       16.2527027       61.6666679       4.52593994    
  -124.754662       49.9593353       14.8921995       68.3333359       5.18498039    
  -122.332664       42.3813324       2.58671260       68.0976639       3.81136394    
  -124.731667       49.8810005       16.3862095       66.6666641       5.13417149    
  -124.828331       49.8273315       17.1380482       63.3333321       4.78884840    
  -122.334999       42.5833321       3.39649820       68.3813324       3.86074018    
  -122.389000       42.5010033       3.05902028       66.4789963       3.79791069    
  -122.396339       42.7813301       3.74041510       66.7233353       3.78910494    
  -122.341331       42.7030029       3.64365530       68.3813324       3.85495901    
  -122.498329       42.7676697       3.37674093       63.3899994       3.53819180    
  -125.278664       50.1870003       8.39578342       63.2813301       5.18063021    
  -125.266335       50.0946655       9.19528198       61.4073334       4.92033195    
  -125.102997       50.0269966       11.3943787       63.0740013       4.87124205    
  -125.002663       50.0813332       10.8160152       66.4073334       5.23276186    
  -124.748657       49.7120018       19.0674477       61.6666679       4.67712355    
  -124.601341       49.6770020       19.4756737       63.3346672       4.96156263    
  -124.556000       49.8196678       17.9975529       68.3333359       5.27175665    
  -124.505333       49.7310028       18.9215908       66.6679993       5.25647306    
  -125.102333       50.2599983       8.19785500       68.5406723       5.55552816    
  -125.122337       50.1929970       8.59988594       66.6146698       5.46091986    
  -122.410339       42.1133308       1.15141702       64.9686661       3.82275891    
  -122.512672       42.1576653       1.06136942       61.6353340       3.50987244    
  -122.379333       42.2866669       2.06513762       66.3996658       3.81755495    
  -122.316002       42.1893349       1.70169234       68.3020020       3.91060424    
  -122.478668       42.2709999       1.59154773       63.0663338       3.52077675    
  -122.478333       41.5906677      0.512547553       61.6666679       3.86649680    
  -122.290993       41.6253357      0.708070636       68.3333359       4.24343729    
  -123.449669       49.2640038       10.2646332       68.3313370       5.10994577    
  -123.626671       49.1616669       11.0437593       61.6646690       4.86243010    
  -123.458672       49.1829987       9.22216415       64.9980011       4.91855478    
  -123.616005       49.2856636       12.1892862       66.6496658       5.27643251    
  -123.705330       49.2339973       12.4120159       63.3163338       5.05784225    
  -122.336670       41.5169983      0.695431530       66.6666641       4.29073048    
  -122.429665       41.4993324      0.397555023       63.3333321       4.06523514    
  -122.753334       48.9270020       7.49766779       66.6666641       4.79065752    
  -123.207336       49.1296692       5.83655834       66.6666641       4.70373917    
  -123.372337       49.1110039       7.24681473       63.3333321       4.70256662    
  -123.135010       49.0193329       5.71843195       63.3333321       4.76772165    
  -122.328331       45.9303322       3.61424756       63.3333321       4.34997749    
  -122.350670       45.7500000       5.34279203       63.3333321       4.26758003    
  -122.254997       45.8143349       4.62621784       66.6666641       4.27405691    
  -122.323669       41.1250000       4.73985529       66.6666641       4.25882530    
  -122.409996       41.0456657       7.04115105       63.3333321       4.46132994    
  -122.372337       41.2133331       2.89363718       65.0000000       4.27883625    
  -122.373329       45.5696678       6.51258087       63.3333321       4.08500767    
  -122.275330       45.6346703       6.16840363       66.6666641       4.16847658    
  -122.222664       46.1139984       3.11984873       66.6666641       4.29548311    
  -122.234657       45.9943352       3.38483977       66.6666641       4.33040476    
  -122.462669       44.0369987       8.69298077       64.9996643       3.91227841    
  -122.279999       46.3513336       3.74548078       63.3333321       3.95912838    
  -122.203331       46.2940025       3.39125109       66.6666641       4.05126476    
  -122.300659       46.1706657       2.89219999       63.3333321       4.28889370    
  -122.547340       48.8090019       8.53306580       66.6666641       4.97695923    
  -122.693001       48.8053322       8.01725197       63.3333321       4.82673407    
  -122.438332       41.7703323      0.754851639       63.3333321       3.89108133    
  -122.387329       41.6683350      0.723083675       65.0000000       4.06199360    
  -121.959007       48.0823326       4.16715002       66.6666641       4.86405182    
  -122.316994       45.2746696       6.69286871       66.6666641       4.05951786    
  -122.420662       45.2086678       6.24813366       63.3333321       3.98739767    
  -122.346001       41.8473358      0.484434694       66.6666641       3.91154695    
  -122.019005       48.2576637       5.05589008       66.6666641       4.86493826    
  -122.088661       48.1466675       4.42408276       63.3333321       4.88616228    
  -122.119995       48.4246635       6.73590946       66.6666641       4.88246107    
  -122.172668       48.3183289       5.98501158       63.3333321       4.78632689    
  -122.212669       47.0740013       10.3389988       63.3333321       4.07101727    
  -122.140663       47.0146675       10.3960762       66.6666641       4.09551525    
  -122.225670       46.8930016       10.1399012       63.3333321       4.19840193    
  -122.153328       46.8343353       9.66385746       66.6666641       4.15644741    
  -122.502342       39.7843323       45.5358696       63.3333321       6.43377733    
  -122.391335       39.8646660       40.8171883       66.6666641       5.72910690    
  -122.533997       39.5219994       50.8051949       66.6666641       7.82565641    
  -122.577003       39.6130028       50.6810379       63.3333321       7.75851774    
  -122.450340       39.6899986       48.0563469       66.6666641       6.99937296    
  -122.292000       48.4806633       7.53062820       63.3333321       4.84961891    
  -122.255005       48.5806694       8.05835247       66.6666641       4.94384527    
  -122.447998       41.9513321      0.197428465       63.3333321       3.83245945    
  -122.354668       42.0279999      0.639597535       66.6666641       3.78928089    
  -122.065002       47.7283325       6.53541231       63.3333321       4.69420671    
  -121.961334       47.7836647       5.84836054       66.6666641       4.74895573    
  -122.442665       45.0279999       5.11893177       63.3333321       3.84392619    
  -122.336670       45.0946655       5.77362537       66.6666641       3.94007230    
  -122.048668       47.9679985       4.52664804       63.3333321       4.87074232    
  -121.945335       47.9026642       5.13652325       66.6666641       4.81547689    
  -122.492332       44.4860039       3.26843834       63.3333321       4.23002720    
  -122.382996       44.5543327       2.92920804       66.6666641       4.09486294    
  -122.394676       44.3736687       4.31357622       66.6666641       4.33135366    
  -122.503334       44.3050041       5.07371759       63.3333321       4.24816704    
  -122.396996       45.3890038       6.79507971       63.3333321       4.05242872    
  -122.296326       45.4546661       6.88785410       66.6666641       4.10617065    
  -122.906334       48.9186707       6.64789104       63.3333321       4.78616810    
  -122.975670       49.0326653       6.28326035       66.6666641       4.90906763    
  -122.511658       44.1240044       7.82310104       63.3333321       3.94976068    
  -122.404335       44.1933327       6.80070400       66.6666641       4.04296637    
  -122.420998       48.7233315       8.60382462       66.6666641       4.95316267    
  -122.444008       48.6303291       8.40716362       63.3333321       4.89571714    
